unit_id,audience,bias,message,source,cantidad_caracteres,cargo,language_name,cantidad_arrobas,cantidad_hashtag,tiene_obama,tiene_obamacare,tiene_costs,tiene_venezuela,tiene_demandar,tiene_remember,tiene_stuck,tiene_higher,tiene_spawning,tiene_please,tiene_join,tiene_great,tiene_vote,tiene_share,tiene_applaud,tiene_clinton
766196529,national,neutral,support,facebook,148,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196552,national,neutral,support,facebook,269,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196563,national,neutral,support,facebook,120,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196574,national,neutral,support,facebook,328,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196576,national,neutral,support,facebook,345,Representative,English,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196577,national,neutral,support,facebook,88,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196580,national,neutral,support,facebook,399,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196583,national,neutral,support,facebook,348,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196588,national,neutral,support,facebook,96,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196591,constituency,partisan,attack,facebook,339,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196595,national,partisan,attack,facebook,184,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196606,national,partisan,support,facebook,179,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
766196607,national,neutral,support,facebook,91,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196609,national,neutral,support,facebook,339,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196610,national,neutral,support,facebook,6818,Representative,English,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
766196615,national,neutral,support,facebook,351,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196629,national,neutral,support,facebook,160,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196633,national,partisan,attack,facebook,682,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196649,national,neutral,support,facebook,75,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196651,national,neutral,support,facebook,213,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196660,national,neutral,support,facebook,1329,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196663,national,neutral,support,facebook,190,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196677,national,partisan,attack,facebook,664,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196680,national,neutral,support,facebook,151,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196689,national,neutral,support,facebook,103,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196695,national,neutral,support,facebook,144,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196696,national,neutral,support,facebook,55,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196701,national,neutral,support,facebook,190,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196709,national,neutral,support,facebook,686,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196711,national,partisan,attack,facebook,351,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196712,national,partisan,attack,facebook,155,Representative,English,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196716,national,neutral,support,facebook,46,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196718,national,neutral,support,facebook,338,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196722,constituency,partisan,support,facebook,200,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196724,national,neutral,support,facebook,116,Representative,"Spanish , Castilian",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196726,national,neutral,support,facebook,525,Representative,"Spanish , Castilian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196730,national,neutral,support,facebook,303,Representative,"Spanish , Castilian",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196745,national,neutral,support,facebook,67,Senator,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196747,national,neutral,support,facebook,354,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196748,national,neutral,support,facebook,773,Representative,English,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
766196760,national,partisan,attack,facebook,136,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196761,national,neutral,support,facebook,74,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196764,national,neutral,support,facebook,162,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196766,national,neutral,support,facebook,369,Representative,English,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196767,national,neutral,support,facebook,229,Representative,English,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
766196769,national,neutral,support,facebook,189,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196775,national,neutral,support,facebook,290,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196780,national,neutral,support,facebook,149,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196784,national,partisan,support,facebook,333,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196786,national,neutral,support,facebook,235,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196799,national,neutral,support,facebook,316,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196800,national,neutral,support,facebook,495,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196802,national,partisan,support,facebook,194,Senator,English,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196803,national,neutral,support,facebook,184,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196811,national,neutral,support,facebook,243,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766196814,national,neutral,support,facebook,123,Representative,English,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196815,national,neutral,support,facebook,132,Representative,English,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196819,national,neutral,support,facebook,104,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196830,national,neutral,support,facebook,140,Representative,"Spanish , Castilian",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196833,national,neutral,support,facebook,139,Representative,English,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
766196835,national,neutral,support,facebook,139,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196836,national,neutral,support,facebook,138,Representative,English,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196841,national,neutral,support,facebook,138,Representative,English,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196843,national,neutral,support,facebook,112,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196845,national,neutral,support,facebook,140,Representative,"Spanish , Castilian",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196846,national,neutral,support,facebook,140,Representative,English,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196849,national,neutral,support,facebook,124,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196854,national,neutral,support,facebook,71,Representative,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196856,national,partisan,support,facebook,318,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196863,national,neutral,support,facebook,115,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196864,national,neutral,support,facebook,429,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196866,national,neutral,support,facebook,330,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196871,national,neutral,support,facebook,84,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196876,national,neutral,support,facebook,168,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196880,national,neutral,support,facebook,122,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196881,national,neutral,support,facebook,101,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196888,constituency,neutral,support,facebook,121,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196889,national,neutral,support,facebook,196,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196891,national,partisan,support,facebook,790,Representative,English,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196892,national,neutral,support,facebook,617,Representative,English,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
766196893,national,neutral,support,facebook,240,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196898,national,neutral,support,facebook,948,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196901,national,neutral,support,facebook,6,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196907,national,neutral,support,facebook,90,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766196912,national,neutral,support,facebook,51,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196918,national,neutral,support,facebook,178,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766196919,national,neutral,support,facebook,267,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196926,constituency,neutral,support,facebook,1275,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766196933,national,neutral,support,facebook,299,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766196934,national,partisan,attack,facebook,91,Representative,English,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196938,national,neutral,support,facebook,271,Representative,English,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
766196940,national,partisan,attack,facebook,123,Representative,English,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196954,national,neutral,support,facebook,733,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196964,national,neutral,support,facebook,160,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196969,national,neutral,support,facebook,87,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766196976,national,neutral,support,facebook,281,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
766196991,national,partisan,support,facebook,376,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766197013,national,neutral,support,facebook,717,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197014,national,neutral,support,facebook,1738,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197017,national,partisan,support,facebook,456,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197021,national,neutral,support,facebook,83,Senator,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197023,national,neutral,support,facebook,187,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197032,national,partisan,attack,facebook,320,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197033,national,partisan,support,facebook,684,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197042,national,neutral,support,facebook,78,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197044,national,neutral,support,facebook,203,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197047,national,neutral,support,facebook,81,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197055,national,neutral,support,facebook,117,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197057,national,partisan,support,facebook,313,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766197059,national,partisan,support,facebook,475,Representative,English,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766197063,national,partisan,attack,facebook,635,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197066,national,neutral,support,facebook,762,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197068,national,partisan,support,facebook,125,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197071,national,neutral,support,facebook,81,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197081,national,partisan,attack,facebook,1235,Representative,English,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197082,national,partisan,support,facebook,360,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197083,national,neutral,support,facebook,149,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197088,national,partisan,attack,facebook,790,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197099,national,neutral,support,facebook,436,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197107,national,partisan,attack,facebook,195,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197120,constituency,neutral,support,facebook,23,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197122,national,neutral,support,facebook,88,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766197124,national,neutral,support,facebook,170,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197130,national,partisan,attack,facebook,384,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197134,national,neutral,support,facebook,339,Senator,English,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197135,national,neutral,support,facebook,103,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766197141,national,neutral,support,facebook,201,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766197157,national,neutral,support,facebook,410,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197159,national,neutral,support,facebook,241,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197162,national,neutral,support,facebook,119,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197163,national,neutral,support,facebook,108,Representative,English,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197165,national,neutral,support,facebook,117,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766197168,national,neutral,support,facebook,175,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197172,national,neutral,support,facebook,130,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197180,national,neutral,support,facebook,131,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197183,national,neutral,support,facebook,39,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197194,national,partisan,support,facebook,453,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
766197196,national,partisan,support,facebook,262,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197223,national,neutral,support,facebook,139,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766197235,national,neutral,support,facebook,458,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766197236,national,neutral,support,facebook,124,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197248,national,neutral,support,facebook,57,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197255,constituency,neutral,support,facebook,271,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766197260,constituency,neutral,support,facebook,211,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766197267,national,neutral,support,facebook,229,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197270,constituency,neutral,support,facebook,384,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197273,national,neutral,support,facebook,352,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197295,national,neutral,support,facebook,694,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
766197303,national,neutral,support,facebook,502,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197316,national,partisan,support,facebook,648,Representative,English,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
766197324,national,neutral,support,facebook,121,Representative,English,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197327,national,neutral,support,facebook,381,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766197330,national,partisan,attack,facebook,106,Representative,English,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197337,national,neutral,support,facebook,433,Senator,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197341,national,neutral,support,facebook,417,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197344,national,neutral,support,facebook,184,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197345,national,neutral,support,facebook,71,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197347,national,partisan,attack,facebook,132,Representative,English,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197359,national,neutral,support,facebook,123,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197361,constituency,neutral,support,facebook,96,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197363,national,neutral,support,facebook,138,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197372,national,neutral,support,facebook,266,Representative,English,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197381,constituency,partisan,support,facebook,376,Senator,English,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
766197383,national,neutral,support,facebook,609,Senator,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197389,national,neutral,support,facebook,181,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197401,national,neutral,support,facebook,30,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197402,national,neutral,support,facebook,191,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197405,constituency,partisan,support,facebook,142,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197409,national,neutral,support,facebook,102,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197411,national,neutral,support,facebook,34,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197414,national,partisan,support,facebook,372,Representative,English,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
766197428,national,neutral,support,facebook,187,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197433,national,partisan,support,facebook,244,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197442,national,neutral,support,facebook,176,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197444,national,neutral,support,facebook,726,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
766197445,national,neutral,support,facebook,159,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
766197449,national,neutral,support,facebook,74,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197454,national,partisan,attack,facebook,393,Representative,English,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197468,national,neutral,support,facebook,140,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766197482,national,partisan,support,facebook,350,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
766197486,national,neutral,support,facebook,217,Representative,English,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
